"Date","Reach","DownStreamSeg","RMTenthDry","Dry"
2019-09-10,"San Acacia",73.85,87.15,0
2019-09-10,"San Acacia",73.85,87.25,0
2019-09-10,"San Acacia",73.85,87.35,0
2019-09-10,"San Acacia",73.85,87.45,0
2019-09-10,"San Acacia",73.85,87.55,0
2019-09-10,"San Acacia",73.85,87.65,0
2019-09-10,"San Acacia",73.85,87.75,0
2019-09-10,"San Acacia",73.85,87.85,0
2019-09-10,"San Acacia",73.85,87.95,0
2019-09-10,"San Acacia",73.85,88.05,0
2019-09-10,"San Acacia",73.85,88.15,0
2019-09-10,"San Acacia",73.85,88.25,0
2019-09-10,"San Acacia",73.85,88.35,0
2019-09-10,"San Acacia",73.85,88.45,0
2019-09-10,"San Acacia",73.85,88.55,0
2019-09-10,"San Acacia",73.85,88.65,0
2019-09-10,"San Acacia",73.85,88.75,0
2019-09-10,"San Acacia",73.85,88.85,0
2019-09-10,"San Acacia",73.85,88.95,0
2019-09-10,"San Acacia",73.85,89.05,0
2019-09-10,"San Acacia",73.85,89.15,0
2019-09-10,"San Acacia",73.85,89.25,0
2019-09-10,"San Acacia",73.85,89.35,0
2019-09-10,"San Acacia",73.85,89.45,0
2019-09-10,"San Acacia",73.85,89.55,0
2019-09-10,"San Acacia",73.85,89.65,0
2019-09-10,"San Acacia",73.85,89.75,0
2019-09-08,"San Acacia",74.35,89.85,0
2019-09-08,"San Acacia",74.35,74.35,0
2019-09-08,"San Acacia",74.35,74.45,0
2019-09-08,"San Acacia",74.35,74.55,0
2019-09-08,"San Acacia",74.35,74.65,0
2019-09-08,"San Acacia",74.35,74.75,0
2019-09-08,"San Acacia",74.35,74.85,0
2019-09-08,"San Acacia",74.35,74.95,0
2019-09-08,"San Acacia",74.35,75.05,0
2019-09-08,"San Acacia",74.35,75.15,0
2019-09-08,"San Acacia",74.35,75.25,0
2019-09-08,"San Acacia",74.35,75.35,0
2019-09-08,"San Acacia",74.35,75.45,0
2019-09-08,"San Acacia",74.35,75.55,0
2019-09-08,"San Acacia",74.35,75.65,0
2019-09-08,"San Acacia",74.35,75.75,0
2019-09-08,"San Acacia",74.35,75.85,0
2019-09-08,"San Acacia",74.35,75.95,0
2019-09-08,"San Acacia",74.35,76.05,0
2019-09-08,"San Acacia",74.35,76.15,0
2019-09-08,"San Acacia",74.35,76.25,0
2019-09-08,"San Acacia",74.35,76.35,0
2019-09-08,"San Acacia",74.35,76.45,0
2019-09-08,"San Acacia",74.35,76.55,0
2019-09-08,"San Acacia",74.35,76.65,0
2019-09-08,"San Acacia",74.35,76.75,0
2019-09-08,"San Acacia",74.35,76.85,0
2019-09-08,"San Acacia",74.35,76.95,0
2019-09-08,"San Acacia",74.35,77.05,0
2019-09-08,"San Acacia",74.35,77.15,0
2019-09-08,"San Acacia",74.35,77.25,0
2019-09-08,"San Acacia",74.35,77.35,0
2019-09-08,"San Acacia",74.35,77.45,0
2019-09-08,"San Acacia",74.35,77.55,0
2019-09-08,"San Acacia",74.35,77.65,0
2019-09-08,"San Acacia",74.35,77.75,0
2019-09-08,"San Acacia",74.35,77.85,0
2019-09-08,"San Acacia",74.35,77.95,0
2019-09-08,"San Acacia",74.35,78.05,0
2019-09-08,"San Acacia",74.35,78.15,0
2019-09-08,"San Acacia",74.35,78.25,0
2019-09-08,"San Acacia",74.35,78.35,0
2019-09-08,"San Acacia",74.35,78.45,0
2019-09-08,"San Acacia",74.35,78.55,0
2019-09-08,"San Acacia",74.35,78.65,0
2019-09-08,"San Acacia",74.35,78.75,0
2019-09-08,"San Acacia",74.35,78.85,0
2019-09-08,"San Acacia",74.35,78.95,0
2019-09-08,"San Acacia",74.35,79.05,0
2019-09-08,"San Acacia",74.35,79.15,0
2019-09-08,"San Acacia",74.35,79.25,0
2019-09-08,"San Acacia",74.35,79.35,0
2019-09-08,"San Acacia",74.35,79.45,0
2019-09-08,"San Acacia",74.35,79.55,0
2019-09-08,"San Acacia",74.35,79.65,0
2019-09-08,"San Acacia",74.35,79.75,0
2019-09-08,"San Acacia",74.35,79.85,0
2019-09-08,"San Acacia",74.35,79.95,0
2019-09-08,"San Acacia",74.35,80.05,0
2019-09-08,"San Acacia",74.35,80.15,0
2019-09-08,"San Acacia",74.35,80.25,0
2019-09-08,"San Acacia",74.35,80.35,0
2019-09-08,"San Acacia",74.35,80.45,0
2019-09-08,"San Acacia",74.35,80.55,0
2019-09-08,"San Acacia",74.35,80.65,0
2019-09-08,"San Acacia",74.35,80.75,0
2019-09-08,"San Acacia",74.35,80.85,0
2019-09-08,"San Acacia",74.35,80.95,0
2019-09-08,"San Acacia",74.35,81.05,0
2019-09-08,"San Acacia",74.35,81.15,0
2019-09-08,"San Acacia",74.35,81.25,0
2019-09-08,"San Acacia",74.35,81.35,0
2019-09-08,"San Acacia",74.35,81.45,0
2019-09-08,"San Acacia",74.35,81.55,0
2019-09-08,"San Acacia",74.35,81.65,0
2019-09-08,"San Acacia",74.35,81.75,0
2019-09-08,"San Acacia",74.35,81.85,0
2019-09-08,"San Acacia",74.35,81.95,0
2019-09-08,"San Acacia",74.35,82.05,0
2019-09-08,"San Acacia",74.35,82.15,0
2019-09-08,"San Acacia",74.35,82.25,0
2019-09-08,"San Acacia",74.35,82.35,0
2019-09-08,"San Acacia",74.35,82.45,0
2019-09-08,"San Acacia",74.35,82.55,0
2019-09-08,"San Acacia",74.35,82.65,0
2019-09-08,"San Acacia",74.35,82.75,0
2019-09-08,"San Acacia",74.35,82.85,0
2019-09-08,"San Acacia",74.35,82.95,0
2019-09-08,"San Acacia",74.35,83.05,0
2019-09-08,"San Acacia",74.35,83.15,0
2019-09-08,"San Acacia",74.35,83.25,0
2019-09-08,"San Acacia",74.35,83.35,0
2019-09-08,"San Acacia",74.35,83.45,0
2019-09-08,"San Acacia",74.35,83.55,0
2019-09-08,"San Acacia",74.35,83.65,0
2019-09-08,"San Acacia",74.35,83.75,0
2019-09-08,"San Acacia",74.35,83.85,0
2019-09-08,"San Acacia",74.35,83.95,0
2019-09-08,"San Acacia",74.35,84.05,0
2019-09-08,"San Acacia",74.35,84.15,0
2019-09-08,"San Acacia",74.35,84.25,0
2019-09-08,"San Acacia",74.35,84.35,0
2019-09-08,"San Acacia",74.35,84.45,0
2019-09-08,"San Acacia",74.35,84.55,0
2019-09-08,"San Acacia",74.35,84.65,0
2019-09-08,"San Acacia",74.35,84.75,0
2019-09-08,"San Acacia",74.35,84.85,0
2019-09-08,"San Acacia",74.35,84.95,0
2019-09-08,"San Acacia",74.35,85.05,0
2019-09-08,"San Acacia",74.35,85.15,0
2019-09-08,"San Acacia",74.35,85.25,0
2019-09-08,"San Acacia",74.35,85.35,0
2019-09-08,"San Acacia",74.35,85.45,0
2019-09-08,"San Acacia",74.35,85.55,0
2019-09-08,"San Acacia",74.35,85.65,0
2019-09-08,"San Acacia",74.35,85.75,0
2019-09-08,"San Acacia",74.35,85.85,0
2019-09-08,"San Acacia",74.35,85.95,0
2019-09-08,"San Acacia",74.35,86.05,0
2019-09-08,"San Acacia",74.35,86.15,0
2019-09-08,"San Acacia",74.35,86.25,0
2019-09-08,"San Acacia",74.35,86.35,0
2019-09-08,"San Acacia",74.35,86.45,0
2019-09-08,"San Acacia",74.35,86.55,0
2019-09-08,"San Acacia",74.35,86.65,0
2019-09-08,"San Acacia",74.35,86.75,0
2019-09-08,"San Acacia",74.35,86.85,0
2019-09-08,"San Acacia",74.35,86.95,0
2019-09-08,"San Acacia",74.35,87.05,0
2019-09-08,"San Acacia",74.35,87.15,0
2019-09-08,"San Acacia",74.35,87.25,0
2019-09-08,"San Acacia",74.35,87.35,0
2019-09-08,"San Acacia",74.35,87.45,0
2019-09-08,"San Acacia",74.35,87.55,0
2019-09-08,"San Acacia",74.35,87.65,0
2019-09-08,"San Acacia",74.35,87.75,0
2019-09-08,"San Acacia",74.35,87.85,0
2019-09-08,"San Acacia",74.35,87.95,0
2019-09-08,"San Acacia",74.35,88.05,0
2019-09-08,"San Acacia",74.35,88.15,0
2019-09-08,"San Acacia",74.35,88.25,0
2019-09-08,"San Acacia",74.35,88.35,0
2019-09-08,"San Acacia",74.35,88.45,0
2019-09-08,"San Acacia",74.35,88.55,0
2019-09-08,"San Acacia",74.35,88.65,0
2019-09-08,"San Acacia",74.35,88.75,0
2019-09-08,"San Acacia",74.35,88.85,0
2019-09-08,"San Acacia",74.35,88.95,0
2019-09-08,"San Acacia",74.35,89.05,0
2019-09-08,"San Acacia",74.35,89.15,0
2019-09-08,"San Acacia",74.35,89.25,0
2019-09-08,"San Acacia",74.35,89.35,0
2019-09-08,"San Acacia",74.35,89.45,0
2019-09-08,"San Acacia",74.35,89.55,0
2019-09-08,"San Acacia",74.35,89.65,0
2019-09-08,"San Acacia",74.35,89.75,0
2019-09-08,"San Acacia",74.35,89.85,0
2019-09-11,"San Acacia",73.85,89.87,0
2019-09-11,"San Acacia",73.85,73.85,0
2019-09-11,"San Acacia",73.85,73.95,0
2019-09-11,"San Acacia",73.85,74.05,0
2019-09-11,"San Acacia",73.85,74.15,0
2019-09-11,"San Acacia",73.85,74.25,0
2019-09-11,"San Acacia",73.85,74.35,0
2019-09-11,"San Acacia",73.85,74.45,0
2019-09-11,"San Acacia",73.85,74.55,0
2019-09-11,"San Acacia",73.85,74.65,0
2019-09-11,"San Acacia",73.85,74.75,0
2019-09-11,"San Acacia",73.85,74.85,0
2019-09-11,"San Acacia",73.85,74.95,0
2019-09-11,"San Acacia",73.85,75.05,0
2019-09-11,"San Acacia",73.85,75.15,0
2019-09-11,"San Acacia",73.85,75.25,0
2019-09-11,"San Acacia",73.85,75.35,0
2019-09-11,"San Acacia",73.85,75.45,0
2019-09-11,"San Acacia",73.85,75.55,0
2019-09-11,"San Acacia",73.85,75.65,0
2019-09-11,"San Acacia",73.85,75.75,0
2019-09-11,"San Acacia",73.85,75.85,0
2019-09-11,"San Acacia",73.85,75.95,0
2019-09-11,"San Acacia",73.85,76.05,0
2019-09-11,"San Acacia",73.85,76.15,0
2019-09-11,"San Acacia",73.85,76.25,0
2019-09-11,"San Acacia",73.85,76.35,0
2019-09-11,"San Acacia",73.85,76.45,0
2019-09-11,"San Acacia",73.85,76.55,0
2019-09-11,"San Acacia",73.85,76.65,0
2019-09-11,"San Acacia",73.85,76.75,0
2019-09-11,"San Acacia",73.85,76.85,0
2019-09-11,"San Acacia",73.85,76.95,0
2019-09-11,"San Acacia",73.85,77.05,0
2019-09-11,"San Acacia",73.85,77.15,0
2019-09-11,"San Acacia",73.85,77.25,0
2019-09-11,"San Acacia",73.85,77.35,0
2019-09-11,"San Acacia",73.85,77.45,0
2019-09-11,"San Acacia",73.85,77.55,0
2019-09-11,"San Acacia",73.85,77.65,0
2019-09-11,"San Acacia",73.85,77.75,0
2019-09-11,"San Acacia",73.85,77.85,0
2019-09-11,"San Acacia",73.85,77.95,0
2019-09-11,"San Acacia",73.85,78.05,0
2019-09-11,"San Acacia",73.85,78.15,0
2019-09-11,"San Acacia",73.85,78.25,0
2019-09-11,"San Acacia",73.85,78.35,0
2019-09-11,"San Acacia",73.85,78.45,0
2019-09-11,"San Acacia",73.85,78.55,0
2019-09-11,"San Acacia",73.85,78.65,0
2019-09-11,"San Acacia",73.85,78.75,0
2019-09-11,"San Acacia",73.85,78.85,0
2019-09-11,"San Acacia",73.85,78.95,0
2019-09-11,"San Acacia",73.85,79.05,0
2019-09-11,"San Acacia",73.85,79.15,0
2019-09-11,"San Acacia",73.85,79.25,0
2019-09-11,"San Acacia",73.85,79.35,0
2019-09-11,"San Acacia",73.85,79.45,0
2019-09-11,"San Acacia",73.85,79.55,0
2019-09-11,"San Acacia",73.85,79.65,0
2019-09-11,"San Acacia",73.85,79.75,0
2019-09-11,"San Acacia",73.85,79.85,0
2019-09-11,"San Acacia",73.85,79.95,0
2019-09-11,"San Acacia",73.85,80.05,0
2019-09-11,"San Acacia",73.85,80.15,0
2019-09-11,"San Acacia",73.85,80.25,0
2019-09-11,"San Acacia",73.85,80.35,0
2019-09-11,"San Acacia",73.85,80.45,0
2019-09-11,"San Acacia",73.85,80.55,0
2019-09-11,"San Acacia",73.85,80.65,0
2019-09-11,"San Acacia",73.85,80.75,0
2019-09-11,"San Acacia",73.85,80.85,0
2019-09-11,"San Acacia",73.85,80.95,0
2019-09-11,"San Acacia",73.85,81.05,0
2019-09-11,"San Acacia",73.85,81.15,0
2019-09-11,"San Acacia",73.85,81.25,0
2019-09-11,"San Acacia",73.85,81.35,0
2019-09-11,"San Acacia",73.85,81.45,0
2019-09-11,"San Acacia",73.85,81.55,0
2019-09-11,"San Acacia",73.85,81.65,0
2019-09-11,"San Acacia",73.85,81.75,0
2019-09-11,"San Acacia",73.85,81.85,0
2019-09-11,"San Acacia",73.85,81.95,0
2019-09-11,"San Acacia",73.85,82.05,0
2019-09-11,"San Acacia",73.85,82.15,0
2019-09-11,"San Acacia",73.85,82.25,0
2019-09-11,"San Acacia",73.85,82.35,0
2019-09-11,"San Acacia",73.85,82.45,0
2019-09-11,"San Acacia",73.85,82.55,0
2019-09-11,"San Acacia",73.85,82.65,0
2019-09-11,"San Acacia",73.85,82.75,0
2019-09-11,"San Acacia",73.85,82.85,0
2019-09-11,"San Acacia",73.85,82.95,0
2019-09-11,"San Acacia",73.85,83.05,0
2019-09-11,"San Acacia",73.85,83.15,0
2019-09-11,"San Acacia",73.85,83.25,0
2019-09-11,"San Acacia",73.85,83.35,0
2019-09-11,"San Acacia",73.85,83.45,0
2019-09-11,"San Acacia",73.85,83.55,0
2019-09-11,"San Acacia",73.85,83.65,0
2019-09-11,"San Acacia",73.85,83.75,0
2019-09-11,"San Acacia",73.85,83.85,0
2019-09-11,"San Acacia",73.85,83.95,0
2019-09-11,"San Acacia",73.85,84.05,0
2019-09-11,"San Acacia",73.85,84.15,0
2019-09-11,"San Acacia",73.85,84.25,0
2019-09-11,"San Acacia",73.85,84.35,0
2019-09-11,"San Acacia",73.85,84.45,0
2019-09-11,"San Acacia",73.85,84.55,0
2019-09-11,"San Acacia",73.85,84.65,0
2019-09-11,"San Acacia",73.85,84.75,0
2019-09-11,"San Acacia",73.85,84.85,0
2019-09-11,"San Acacia",73.85,84.95,0
2019-09-11,"San Acacia",73.85,85.05,0
2019-09-11,"San Acacia",73.85,85.15,0
2019-09-11,"San Acacia",73.85,85.25,0
2019-09-11,"San Acacia",73.85,85.35,0
2019-09-11,"San Acacia",73.85,85.45,0
2019-09-11,"San Acacia",73.85,85.55,0
2019-09-11,"San Acacia",73.85,85.65,0
2019-09-11,"San Acacia",73.85,85.75,0
2019-09-11,"San Acacia",73.85,85.85,0
2019-09-11,"San Acacia",73.85,85.95,0
2019-09-11,"San Acacia",73.85,86.05,0
2019-09-11,"San Acacia",73.85,86.15,0
2019-09-11,"San Acacia",73.85,86.25,0
2019-09-11,"San Acacia",73.85,86.35,0
2019-09-11,"San Acacia",73.85,86.45,0
2019-09-11,"San Acacia",73.85,86.55,0
2019-09-11,"San Acacia",73.85,86.65,0
2019-09-11,"San Acacia",73.85,86.75,0
2019-09-11,"San Acacia",73.85,86.85,0
2019-09-11,"San Acacia",73.85,86.95,0
2019-09-11,"San Acacia",73.85,87.05,0
2019-09-11,"San Acacia",73.85,87.15,0
2019-09-11,"San Acacia",73.85,87.25,0
2019-09-11,"San Acacia",73.85,87.35,0
2019-09-11,"San Acacia",73.85,87.45,0
2019-09-11,"San Acacia",73.85,87.55,0
2019-09-11,"San Acacia",73.85,87.65,0
2019-09-11,"San Acacia",73.85,87.75,0
2019-09-11,"San Acacia",73.85,87.85,0
2019-09-11,"San Acacia",73.85,87.95,0
2019-09-11,"San Acacia",73.85,88.05,0
2019-09-11,"San Acacia",73.85,88.15,0
2019-09-11,"San Acacia",73.85,88.25,0
2019-09-11,"San Acacia",73.85,88.35,0
2019-09-11,"San Acacia",73.85,88.45,0
2019-09-11,"San Acacia",73.85,88.55,0
2019-09-11,"San Acacia",73.85,88.65,0
2019-09-11,"San Acacia",73.85,88.75,0
2019-09-11,"San Acacia",73.85,88.85,0
2019-09-11,"San Acacia",73.85,88.95,0
2019-09-11,"San Acacia",73.85,89.05,0
2019-09-11,"San Acacia",73.85,89.15,0
2019-09-11,"San Acacia",73.85,89.25,0
2019-09-11,"San Acacia",73.85,89.35,0
2019-09-11,"San Acacia",73.85,89.45,0
2019-09-11,"San Acacia",73.85,89.55,0
2019-09-11,"San Acacia",73.85,89.65,0
2019-09-11,"San Acacia",73.85,89.75,0
2019-09-11,"San Acacia",73.85,89.85,0
2019-09-13,"San Acacia",73.85,91.2,0
2019-09-13,"San Acacia",73.85,73.85,0
2019-09-13,"San Acacia",73.85,73.95,0
2019-09-13,"San Acacia",73.85,74.05,0
2019-09-13,"San Acacia",73.85,74.15,0
2019-09-13,"San Acacia",73.85,74.25,0
2019-09-13,"San Acacia",73.85,74.35,0
2019-09-13,"San Acacia",73.85,74.45,0
2019-09-13,"San Acacia",73.85,74.55,0
2019-09-13,"San Acacia",73.85,74.65,0
2019-09-13,"San Acacia",73.85,74.75,0
2019-09-13,"San Acacia",73.85,74.85,0
2019-09-13,"San Acacia",73.85,74.95,0
2019-09-13,"San Acacia",73.85,75.05,0
2019-09-13,"San Acacia",73.85,75.15,0
2019-09-13,"San Acacia",73.85,75.25,0
2019-09-13,"San Acacia",73.85,75.35,0
2019-09-13,"San Acacia",73.85,75.45,0
2019-09-13,"San Acacia",73.85,75.55,0
2019-09-13,"San Acacia",73.85,75.65,0
2019-09-13,"San Acacia",73.85,75.75,0
2019-09-13,"San Acacia",73.85,75.85,0
2019-09-13,"San Acacia",73.85,75.95,0
2019-09-13,"San Acacia",73.85,76.05,0
2019-09-13,"San Acacia",73.85,76.15,0
2019-09-13,"San Acacia",73.85,76.25,0
2019-09-13,"San Acacia",73.85,76.35,0
2019-09-13,"San Acacia",73.85,76.45,0
2019-09-13,"San Acacia",73.85,76.55,0
2019-09-13,"San Acacia",73.85,76.65,0
2019-09-13,"San Acacia",73.85,76.75,0
2019-09-13,"San Acacia",73.85,76.85,0
2019-09-13,"San Acacia",73.85,76.95,0
2019-09-13,"San Acacia",73.85,77.05,0
2019-09-13,"San Acacia",73.85,77.15,0
2019-09-13,"San Acacia",73.85,77.25,0
2019-09-13,"San Acacia",73.85,77.35,0
2019-09-13,"San Acacia",73.85,77.45,0
2019-09-13,"San Acacia",73.85,77.55,0
2019-09-13,"San Acacia",73.85,77.65,0
2019-09-13,"San Acacia",73.85,77.75,0
2019-09-13,"San Acacia",73.85,77.85,0
2019-09-13,"San Acacia",73.85,77.95,0
2019-09-13,"San Acacia",73.85,78.05,0
2019-09-13,"San Acacia",73.85,78.15,0
2019-09-13,"San Acacia",73.85,78.25,0
2019-09-13,"San Acacia",73.85,78.35,0
2019-09-13,"San Acacia",73.85,78.45,0
2019-09-13,"San Acacia",73.85,78.55,0
2019-09-13,"San Acacia",73.85,78.65,0
2019-09-13,"San Acacia",73.85,78.75,0
2019-09-13,"San Acacia",73.85,78.85,0
2019-09-13,"San Acacia",73.85,78.95,0
2019-09-13,"San Acacia",73.85,79.05,0
2019-09-13,"San Acacia",73.85,79.15,0
2019-09-13,"San Acacia",73.85,79.25,0
2019-09-13,"San Acacia",73.85,79.35,0
2019-09-13,"San Acacia",73.85,79.45,0
2019-09-13,"San Acacia",73.85,79.55,0
2019-09-13,"San Acacia",73.85,79.65,0
2019-09-13,"San Acacia",73.85,79.75,0
2019-09-13,"San Acacia",73.85,79.85,0
2019-09-13,"San Acacia",73.85,79.95,0
2019-09-13,"San Acacia",73.85,80.05,0
2019-09-13,"San Acacia",73.85,80.15,0
2019-09-13,"San Acacia",73.85,80.25,0
2019-09-13,"San Acacia",73.85,80.35,0
2019-09-13,"San Acacia",73.85,80.45,0
2019-09-13,"San Acacia",73.85,80.55,0
2019-09-13,"San Acacia",73.85,80.65,0
2019-09-13,"San Acacia",73.85,80.75,0
2019-09-13,"San Acacia",73.85,80.85,0
2019-09-13,"San Acacia",73.85,80.95,0
2019-09-13,"San Acacia",73.85,81.05,0
2019-09-13,"San Acacia",73.85,81.15,0
2019-09-13,"San Acacia",73.85,81.25,0
2019-09-13,"San Acacia",73.85,81.35,0
2019-09-13,"San Acacia",73.85,81.45,0
2019-09-13,"San Acacia",73.85,81.55,0
2019-09-13,"San Acacia",73.85,81.65,0
2019-09-13,"San Acacia",73.85,81.75,0
2019-09-13,"San Acacia",73.85,81.85,0
2019-09-13,"San Acacia",73.85,81.95,0
2019-09-13,"San Acacia",73.85,82.05,0
2019-09-13,"San Acacia",73.85,82.15,0
2019-09-13,"San Acacia",73.85,82.25,0
2019-09-13,"San Acacia",73.85,82.35,0
2019-09-13,"San Acacia",73.85,82.45,0
2019-09-13,"San Acacia",73.85,82.55,0
2019-09-13,"San Acacia",73.85,82.65,0
2019-09-13,"San Acacia",73.85,82.75,0
2019-09-13,"San Acacia",73.85,82.85,0
2019-09-13,"San Acacia",73.85,82.95,0
2019-09-13,"San Acacia",73.85,83.05,0
2019-09-13,"San Acacia",73.85,83.15,0
2019-09-13,"San Acacia",73.85,83.25,0
2019-09-13,"San Acacia",73.85,83.35,0
2019-09-13,"San Acacia",73.85,83.45,0
2019-09-13,"San Acacia",73.85,83.55,0
2019-09-13,"San Acacia",73.85,83.65,0
2019-09-13,"San Acacia",73.85,83.75,0
2019-09-13,"San Acacia",73.85,83.85,0
2019-09-13,"San Acacia",73.85,83.95,0
2019-09-13,"San Acacia",73.85,84.05,0
2019-09-13,"San Acacia",73.85,84.15,0
2019-09-13,"San Acacia",73.85,84.25,0
2019-09-13,"San Acacia",73.85,84.35,0
2019-09-13,"San Acacia",73.85,84.45,0
2019-09-13,"San Acacia",73.85,84.55,0
2019-09-13,"San Acacia",73.85,84.65,0
2019-09-13,"San Acacia",73.85,84.75,0
2019-09-13,"San Acacia",73.85,84.85,0
2019-09-13,"San Acacia",73.85,84.95,0
2019-09-13,"San Acacia",73.85,85.05,0
2019-09-13,"San Acacia",73.85,85.15,0
2019-09-13,"San Acacia",73.85,85.25,0
2019-09-13,"San Acacia",73.85,85.35,0
2019-09-13,"San Acacia",73.85,85.45,0
2019-09-13,"San Acacia",73.85,85.55,0
2019-09-13,"San Acacia",73.85,85.65,0
2019-09-13,"San Acacia",73.85,85.75,0
2019-09-13,"San Acacia",73.85,85.85,0
2019-09-13,"San Acacia",73.85,85.95,0
2019-09-13,"San Acacia",73.85,86.05,0
2019-09-13,"San Acacia",73.85,86.15,0
2019-09-13,"San Acacia",73.85,86.25,0
2019-09-13,"San Acacia",73.85,86.35,0
2019-09-13,"San Acacia",73.85,86.45,0
2019-09-13,"San Acacia",73.85,86.55,0
2019-09-13,"San Acacia",73.85,86.65,0
2019-09-13,"San Acacia",73.85,86.75,0
2019-09-13,"San Acacia",73.85,86.85,0
2019-09-13,"San Acacia",73.85,86.95,0
2019-09-13,"San Acacia",73.85,87.05,0
2019-09-13,"San Acacia",73.85,87.15,0
2019-09-13,"San Acacia",73.85,87.25,0
2019-09-13,"San Acacia",73.85,87.35,0
2019-09-13,"San Acacia",73.85,87.45,0
2019-09-13,"San Acacia",73.85,87.55,0
2019-09-13,"San Acacia",73.85,87.65,0
2019-09-13,"San Acacia",73.85,87.75,0
2019-09-13,"San Acacia",73.85,87.85,0
2019-09-13,"San Acacia",73.85,87.95,0
2019-09-13,"San Acacia",73.85,88.05,0
2019-09-13,"San Acacia",73.85,88.15,0
2019-09-13,"San Acacia",73.85,88.25,0
2019-09-13,"San Acacia",73.85,88.35,0
2019-09-13,"San Acacia",73.85,88.45,0
2019-09-13,"San Acacia",73.85,88.55,0
2019-09-13,"San Acacia",73.85,88.65,0
2019-09-13,"San Acacia",73.85,88.75,0
2019-09-13,"San Acacia",73.85,88.85,0
2019-09-13,"San Acacia",73.85,88.95,0
2019-09-13,"San Acacia",73.85,89.05,0
2019-09-13,"San Acacia",73.85,89.15,0
2019-09-13,"San Acacia",73.85,89.25,0
2019-09-13,"San Acacia",73.85,89.35,0
2019-09-13,"San Acacia",73.85,89.45,0
2019-09-13,"San Acacia",73.85,89.55,0
2019-09-13,"San Acacia",73.85,89.65,0
2019-09-13,"San Acacia",73.85,89.75,0
2019-09-13,"San Acacia",73.85,89.85,0
2019-09-13,"San Acacia",73.85,89.95,0
2019-09-13,"San Acacia",73.85,90.05,0
2019-09-13,"San Acacia",73.85,90.15,0
2019-09-13,"San Acacia",73.85,90.25,0
2019-09-13,"San Acacia",73.85,90.35,0
2019-09-13,"San Acacia",73.85,90.45,0
2019-09-13,"San Acacia",73.85,90.55,0
2019-09-13,"San Acacia",73.85,90.65,0
2019-09-13,"San Acacia",73.85,90.75,0
2019-09-13,"San Acacia",73.85,90.85,0
2019-09-13,"San Acacia",73.85,90.95,0
2019-09-13,"San Acacia",73.85,91.05,0
2019-09-13,"San Acacia",73.85,91.15,0
